number,unknown,i,j,t,exporter,importer,log_trade,log_gdp_exp,log_gdp_imp,log_distance,polity_exp,polity_imp,cc
285,57,1,9,3,Algeria,Canada,19.16523276,25.15849058,27.06681802,1.856010542,1,20,0
286,67,9,1,3,Canada,Algeria,20.31505838,27.06681802,25.15849058,1.856010542,20,1,0
287,77,1,9,4,Algeria,Canada,19.78880791,25.21190653,27.06330427,1.856010542,1,20,0
288,87,9,1,4,Canada,Algeria,20.30854693,27.06330427,25.21190653,1.856010542,20,1,0
289,97,1,9,5,Algeria,Canada,19.74840569,25.25221917,27.054288,1.856010542,1,20,0
290,107,9,1,5,Canada,Algeria,20.28350075,27.054288,25.25221917,1.856010542,20,1,0
291,1111,1,9,6,Algeria,Canada,16.38094647,25.32926962,27.06948789,1.856010542,1,20,0
292,128,9,1,6,Canada,Algeria,19.58312102,27.06948789,25.32926962,1.856010542,20,1,0
293,137,1,9,7,Algeria,Canada,17.04643607,25.33944388,27.16751744,1.856010542,1,20,0
294,147,9,1,7,Canada,Algeria,19.12137487,27.16751744,25.33944388,1.856010542,20,1,0
295,157,1,9,8,Algeria,Canada,16.84514134,25.17792958,27.29514279,1.856010542,1,20,0
296,167,9,1,8,Canada,Algeria,19.37189828,27.29514279,25.17792958,1.856010542,20,1,0
297,177,1,9,9,Algeria,Canada,17.36831909,25.06982406,27.35608967,1.856010542,8,20,0
298,187,9,1,9,Canada,Algeria,19.92563571,27.35608967,25.06982406,1.856010542,20,8,0
299,197,1,9,10,Algeria,Canada,18.06464921,25.12615219,27.3516472,1.856010542,8,20,0
300,207,9,1,10,Canada,Algeria,19.85003801,27.3516472,25.12615219,1.856010542,20,8,0
301,2111,1,9,11,Algeria,Canada,18.01656942,24.77989633,27.33622422,1.856010542,8,20,0
302,228,9,1,11,Canada,Algeria,19.34658455,27.33622422,24.77989633,1.856010542,20,8,0
303,237,1,9,12,Algeria,Canada,18.41994154,24.79934045,27.2737758,1.856010542,3,20,0
304,247,9,1,12,Canada,Algeria,19.21047639,27.2737758,24.79934045,1.856010542,20,3,0
305,257,1,9,13,Algeria,Canada,19.15324287,24.80866392,27.21761104,1.856010542,3,20,0
306,267,9,1,13,Canada,Algeria,19.50419238,27.21761104,24.80866392,1.856010542,20,3,0
307,277,1,9,14,Algeria,Canada,19.19353007,24.62286379,27.19412801,1.856010542,3,20,0
308,287,9,1,14,Canada,Algeria,19.91389673,27.19412801,24.62286379,1.856010542,20,3,0
309,297,1,9,15,Algeria,Canada,19.47139115,24.57831013,27.21188423,1.856010542,7,20,0
310,307,9,1,15,Canada,Algeria,20.05273179,27.21188423,24.57831013,1.856010542,20,7,0
311,3111,1,9,16,Algeria,Canada,20.20284689,24.66219697,27.21988797,1.856010542,7,20,0
312,328,9,1,16,Canada,Algeria,19.78241836,27.21988797,24.66219697,1.856010542,20,7,0
313,337,1,9,17,Algeria,Canada,19.97474704,24.66274399,27.23616865,1.856010542,7,20,0
314,347,9,1,17,Canada,Algeria,20.07834485,27.23616865,24.66274399,1.856010542,20,7,0
315,357,1,9,18,Algeria,Canada,19.7907319,24.63679446,27.18670102,1.856010542,7,20,0
316,367,9,1,18,Canada,Algeria,20.1303539,27.18670102,24.63679446,1.856010542,20,7,0
317,377,1,9,19,Algeria,Canada,19.9355923,24.61915946,27.23329906,1.856010542,7,20,0
318,387,9,1,19,Canada,Algeria,19.80388024,27.23329906,24.61915946,1.856010542,20,7,0
319,397,1,9,20,Algeria,Canada,20.54737725,24.70294749,27.2842965,1.856010542,7,20,0
320,407,9,1,20,Canada,Algeria,19.67302653,27.2842965,24.70294749,1.856010542,20,7,0
321,129,1,10,1,Algeria,Chile,9.906800705,25.1531471,24.84647472,2.389756821,1,3,0
322,229,10,1,1,Chile,Algeria,7.800152254,24.84647472,25.1531471,2.389756821,3,1,0
323,329,1,10,2,Algeria,Chile,0,25.11347651,24.49285577,2.389756821,1,3,0
324,48,10,1,2,Chile,Algeria,12.53975592,24.49285577,25.11347651,2.389756821,3,1,0
325,58,1,10,3,Algeria,Chile,0,25.15849058,24.2564422,2.389756821,1,4,0
326,68,10,1,3,Chile,Algeria,0,24.2564422,25.15849058,2.389756821,4,1,0
327,78,1,10,4,Algeria,Chile,0,25.21190653,24.18340381,2.389756821,1,4,0
328,88,10,1,4,Chile,Algeria,10.83109002,24.18340381,25.21190653,2.389756821,4,1,0
329,98,1,10,5,Algeria,Chile,12.00084046,25.25221917,23.99686216,2.389756821,1,4,0
330,108,10,1,5,Chile,Algeria,0,23.99686216,25.25221917,2.389756821,4,1,0
331,1112,1,10,6,Algeria,Chile,12.6180987,25.32926962,24.04864969,2.389756821,1,4,0
332,1210,10,1,6,Chile,Algeria,11.43612224,24.04864969,25.32926962,2.389756821,4,1,0
333,138,1,10,7,Algeria,Chile,11.17970278,25.33944388,24.16937262,2.389756821,1,4,0
334,148,10,1,7,Chile,Algeria,0,24.16937262,25.33944388,2.389756821,4,1,0
335,158,1,10,8,Algeria,Chile,12.09192495,25.17792958,24.28505129,2.389756821,1,9,0
336,168,10,1,8,Chile,Algeria,0,24.28505129,25.17792958,2.389756821,9,1,0
337,178,1,10,9,Algeria,Chile,13.83377346,25.06982406,24.36582687,2.389756821,8,18,0
338,188,10,1,9,Chile,Algeria,14.39716464,24.36582687,25.06982406,2.389756821,18,8,0
339,198,1,10,10,Algeria,Chile,13.99142535,25.12615219,24.41016552,2.389756821,8,18,0
340,208,10,1,10,Chile,Algeria,0,24.41016552,25.12615219,2.389756821,18,8,0
341,2112,1,10,11,Algeria,Chile,10.71389663,24.77989633,24.50453772,2.389756821,8,18,0
342,2210,10,1,11,Chile,Algeria,12.43163872,24.50453772,24.77989633,2.389756821,18,8,0
343,238,1,10,12,Algeria,Chile,0,24.79934045,24.66342527,2.389756821,3,18,0
344,248,10,1,12,Chile,Algeria,12.99201544,24.66342527,24.79934045,2.389756821,18,3,0
345,258,1,10,13,Algeria,Chile,0,24.80866392,24.69413211,2.389756821,3,18,0
346,268,10,1,13,Chile,Algeria,9.017813869,24.69413211,24.80866392,2.389756821,18,3,0
347,278,1,10,14,Algeria,Chile,15.62243265,24.62286379,24.80322264,2.389756821,3,18,0
348,288,10,1,14,Chile,Algeria,0,24.80322264,24.62286379,2.389756821,18,3,0
349,298,1,10,15,Algeria,Chile,0,24.57831013,25.02287325,2.389756821,7,18,0
350,308,10,1,15,Chile,Algeria,12.94447832,25.02287325,24.57831013,2.389756821,18,7,0
351,3112,1,10,16,Algeria,Chile,8.954668938,24.66219697,25.0446063,2.389756821,7,18,0
352,3210,10,1,16,Chile,Algeria,10.99257801,25.0446063,24.66219697,2.389756821,18,7,0
353,338,1,10,17,Algeria,Chile,0,24.66274399,25.11510862,2.389756821,7,18,0
354,348,10,1,17,Chile,Algeria,0,25.11510862,24.66274399,2.389756821,18,7,0
355,358,1,10,18,Algeria,Chile,15.40187277,24.63679446,25.07000059,2.389756821,7,18,0
356,368,10,1,18,Chile,Algeria,9.182728539,25.07000059,24.63679446,2.389756821,18,7,0
357,378,1,10,19,Algeria,Chile,14.4565408,24.61915946,25.04678614,2.389756821,7,18,0
358,388,10,1,19,Chile,Algeria,13.43016691,25.04678614,24.61915946,2.389756821,18,7,0
359,398,1,10,20,Algeria,Chile,16.76511737,24.70294749,25.04739849,2.389756821,7,19,0
360,408,10,1,20,Chile,Algeria,14.01514144,25.04739849,24.70294749,2.389756821,19,7,0
361,130,1,11,1,Algeria,Colombia,9.395189809,25.1531471,24.9567312,2.145243624,1,18,0
362,230,11,1,1,Colombia,Algeria,17.75306332,24.9567312,25.1531471,2.145243624,18,1,0
363,330,1,11,2,Algeria,Colombia,0,25.11347651,24.96594107,2.145243624,1,18,0
364,49,11,1,2,Colombia,Algeria,17.68063573,24.96594107,25.11347651,2.145243624,18,1,0
365,59,1,11,3,Algeria,Colombia,0,25.15849058,24.92659986,2.145243624,1,18,0
366,69,11,1,3,Colombia,Algeria,16.6052971,24.92659986,25.15849058,2.145243624,18,1,0
367,79,1,11,4,Algeria,Colombia,0,25.21190653,24.87394343,2.145243624,1,18,0
368,89,11,1,4,Colombia,Algeria,17.54909731,24.87394343,25.21190653,2.145243624,18,1,0
369,99,1,11,5,Algeria,Colombia,0,25.25221917,24.74598861,2.145243624,1,18,0
370,109,11,1,5,Colombia,Algeria,17.76257183,24.74598861,25.25221917,2.145243624,18,1,0
371,1113,1,11,6,Algeria,Colombia,0,25.32926962,24.72757188,2.145243624,1,18,0
372,1211,11,1,6,Colombia,Algeria,14.62899808,24.72757188,25.32926962,2.145243624,18,1,0
373,139,1,11,7,Algeria,Colombia,0,25.33944388,24.7338077,2.145243624,1,18,0
374,149,11,1,7,Colombia,Algeria,16.88459396,24.7338077,25.33944388,2.145243624,18,1,0
375,159,1,11,8,Algeria,Colombia,0,25.17792958,24.7673754,2.145243624,1,18,0
376,169,11,1,8,Colombia,Algeria,17.0771128,24.7673754,25.17792958,2.145243624,18,1,0
377,179,1,11,9,Algeria,Colombia,11.07204346,25.06982406,24.72794154,2.145243624,8,18,0
378,189,11,1,9,Colombia,Algeria,0,24.72794154,25.06982406,2.145243624,18,8,0
379,199,1,11,10,Algeria,Colombia,0,25.12615219,24.69536928,2.145243624,8,18,0
380,209,11,1,10,Colombia,Algeria,0,24.69536928,25.12615219,2.145243624,18,8,0
381,2113,1,11,11,Algeria,Colombia,7.219980603,24.77989633,24.67623629,2.145243624,8,19,0
382,2211,11,1,11,Colombia,Algeria,0,24.67623629,24.77989633,2.145243624,19,8,0
383,239,1,11,12,Algeria,Colombia,9.573312404,24.79934045,24.82403307,2.145243624,3,19,0
384,249,11,1,12,Colombia,Algeria,14.69020018,24.82403307,24.79934045,2.145243624,19,3,0
385,259,1,11,13,Algeria,Colombia,8.876696726,24.80866392,24.92041679,2.145243624,3,19,0
386,269,11,1,13,Colombia,Algeria,15.66033914,24.92041679,24.80866392,2.145243624,19,3,0
387,279,1,11,14,Algeria,Colombia,11.67606252,24.62286379,25.27641372,2.145243624,3,19,0
388,289,11,1,14,Colombia,Algeria,11.64461971,25.27641372,24.62286379,2.145243624,19,3,0
389,299,1,11,15,Algeria,Colombia,10.36961112,24.57831013,25.37262243,2.145243624,7,17,0
390,309,11,1,15,Colombia,Algeria,16.42990324,25.37262243,24.57831013,2.145243624,17,7,0
391,3113,1,11,16,Algeria,Colombia,0,24.66219697,25.39205514,2.145243624,7,17,0
392,3211,11,1,16,Colombia,Algeria,16.79971543,25.39205514,24.66219697,2.145243624,17,7,0
393,339,1,11,17,Algeria,Colombia,6.702274905,24.66274399,25.46645732,2.145243624,7,17,0
394,349,11,1,17,Colombia,Algeria,11.17477735,25.46645732,24.66274399,2.145243624,17,7,0
395,359,1,11,18,Algeria,Colombia,12.2306381,24.63679446,25.36822878,2.145243624,7,17,0
396,369,11,1,18,Colombia,Algeria,14.98483695,25.36822878,24.63679446,2.145243624,17,7,0
397,379,1,11,19,Algeria,Colombia,9.184390604,24.61915946,25.2141563,2.145243624,7,17,0
398,389,11,1,19,Colombia,Algeria,15.02854,25.2141563,24.61915946,2.145243624,17,7,0
399,399,1,11,20,Algeria,Colombia,10.40502013,24.70294749,25.15169884,2.145243624,7,17,0
400,409,11,1,20,Colombia,Algeria,9.47937465,25.15169884,24.70294749,2.145243624,17,7,0
401,140,1,12,1,Algeria,Costa_Rica,0,25.1531471,22.32533675,2.206187071,1,20,0
402,240,12,1,1,Costa_Rica,Algeria,0,22.32533675,25.1531471,2.206187071,20,1,0
403,340,1,12,2,Algeria,Costa_Rica,0,25.11347651,22.26172964,2.206187071,1,20,0
404,410,12,1,2,Costa_Rica,Algeria,16.28478666,22.26172964,25.11347651,2.206187071,20,1,0
405,510,1,12,3,Algeria,Costa_Rica,0,25.15849058,22.41816272,2.206187071,1,20,0
406,610,12,1,3,Costa_Rica,Algeria,0,22.41816272,25.15849058,2.206187071,20,1,0
407,710,1,12,4,Algeria,Costa_Rica,10.59106194,25.21190653,22.52595668,2.206187071,1,20,0
408,810,12,1,4,Costa_Rica,Algeria,0,22.52595668,25.21190653,2.206187071,20,1,0
409,910,1,12,5,Algeria,Costa_Rica,0,25.25221917,22.55959343,2.206187071,1,20,0
410,1010,12,1,5,Costa_Rica,Algeria,0,22.55959343,25.25221917,2.206187071,20,1,0
411,1114,1,12,6,Algeria,Costa_Rica,0,25.32926962,22.66122475,2.206187071,1,20,0
412,1212,12,1,6,Costa_Rica,Algeria,0,22.66122475,25.32926962,2.206187071,20,1,0
413,1310,1,12,7,Algeria,Costa_Rica,0,25.33944388,22.64996086,2.206187071,1,20,0
414,1410,12,1,7,Costa_Rica,Algeria,0,22.64996086,25.33944388,2.206187071,20,1,0
415,1510,1,12,8,Algeria,Costa_Rica,0,25.17792958,22.62692651,2.206187071,1,20,0
416,1610,12,1,8,Costa_Rica,Algeria,0,22.62692651,25.17792958,2.206187071,20,1,0
417,1710,1,12,9,Algeria,Costa_Rica,0,25.06982406,22.70986894,2.206187071,8,20,0
418,1810,12,1,9,Costa_Rica,Algeria,0,22.70986894,25.06982406,2.206187071,20,8,0
419,1910,1,12,10,Algeria,Costa_Rica,0,25.12615219,22.74123683,2.206187071,8,20,0
420,2010,12,1,10,Costa_Rica,Algeria,15.01905516,22.74123683,25.12615219,2.206187071,20,8,0
421,2114,1,12,11,Algeria,Costa_Rica,0,24.77989633,22.92630802,2.206187071,8,20,0
422,2212,12,1,11,Costa_Rica,Algeria,8.461584548,22.92630802,24.77989633,2.206187071,20,8,0
423,2310,1,12,12,Algeria,Costa_Rica,0,24.79934045,23.07640717,2.206187071,3,20,0
424,2410,12,1,12,Costa_Rica,Algeria,15.08192118,23.07640717,24.79934045,2.206187071,20,3,0
425,2510,1,12,13,Algeria,Costa_Rica,14.80299798,24.80866392,23.16456403,2.206187071,3,20,0
426,2610,12,1,13,Costa_Rica,Algeria,0,23.16456403,24.80866392,2.206187071,20,3,0
427,2710,1,12,14,Algeria,Costa_Rica,0,24.62286379,23.23421372,2.206187071,3,20,0
428,2810,12,1,14,Costa_Rica,Algeria,7.153032627,23.23421372,24.62286379,2.206187071,20,3,0
429,2910,1,12,15,Algeria,Costa_Rica,0,24.57831013,23.30500263,2.206187071,7,20,0
430,3010,12,1,15,Costa_Rica,Algeria,14.62933805,23.30500263,24.57831013,2.206187071,20,7,0
431,3114,1,12,16,Algeria,Costa_Rica,8.503304066,24.66219697,23.2844133,2.206187071,7,20,0
432,3212,12,1,16,Costa_Rica,Algeria,13.45393819,23.2844133,24.66219697,2.206187071,20,7,0
433,3310,1,12,17,Algeria,Costa_Rica,10.23023246,24.66274399,23.34307366,2.206187071,7,20,0
434,3410,12,1,17,Costa_Rica,Algeria,10.49436668,23.34307366,24.66274399,2.206187071,20,7,0
435,3510,1,12,18,Algeria,Costa_Rica,0,24.63679446,23.42434703,2.206187071,7,20,0
436,3610,12,1,18,Costa_Rica,Algeria,0,23.42434703,24.63679446,2.206187071,20,7,0
437,3710,1,12,19,Algeria,Costa_Rica,0,24.61915946,23.51633664,2.206187071,7,20,0
438,3810,12,1,19,Costa_Rica,Algeria,8.855820367,23.51633664,24.61915946,2.206187071,20,7,0
439,3910,1,12,20,Algeria,Costa_Rica,6.972606251,24.70294749,23.49585456,2.206187071,7,20,0
440,4010,12,1,20,Costa_Rica,Algeria,9.637175506,23.49585456,24.70294749,2.206187071,20,7,0
441,150,1,13,1,Algeria,Cyprus,17.70435265,25.1531471,22.09453032,1.002337028,1,20,0
442,250,13,1,1,Cyprus,Algeria,14.73319695,22.09453032,25.1531471,1.002337028,20,1,0
443,350,1,13,2,Algeria,Cyprus,14.01231275,25.11347651,22.07248764,1.002337028,1,20,0
444,411,13,1,2,Cyprus,Algeria,13.34823771,22.07248764,25.11347651,1.002337028,20,1,0
445,511,1,13,3,Algeria,Cyprus,16.39590018,25.15849058,22.04086849,1.002337028,1,20,0
446,611,13,1,3,Cyprus,Algeria,13.87031161,22.04086849,25.15849058,1.002337028,20,1,0
447,711,1,13,4,Algeria,Cyprus,16.83279487,25.21190653,22.04827336,1.002337028,1,20,0
448,811,13,1,4,Cyprus,Algeria,14.01854825,22.04827336,25.21190653,1.002337028,20,1,0
449,911,1,13,5,Algeria,Cyprus,16.52230831,25.25221917,22.07726932,1.002337028,1,20,0
450,1011,13,1,5,Cyprus,Algeria,14.06853113,22.07726932,25.25221917,1.002337028,20,1,0
451,1115,1,13,6,Algeria,Cyprus,16.91199944,25.32926962,22.30325615,1.002337028,1,20,0
452,1213,13,1,6,Cyprus,Algeria,14.14375962,22.30325615,25.32926962,1.002337028,20,1,0
453,1311,1,13,7,Algeria,Cyprus,16.09016982,25.33944388,22.44757174,1.002337028,1,20,0
454,1411,13,1,7,Cyprus,Algeria,15.06835476,22.44757174,25.33944388,1.002337028,20,1,0
455,1511,1,13,8,Algeria,Cyprus,16.91211187,25.17792958,22.55265167,1.002337028,1,20,0
456,1611,13,1,8,Cyprus,Algeria,13.63836944,22.55265167,25.17792958,1.002337028,20,1,0
457,1711,1,13,9,Algeria,Cyprus,16.8775336,25.06982406,22.57333986,1.002337028,8,20,0
458,1811,13,1,9,Cyprus,Algeria,12.51674551,22.57333986,25.06982406,1.002337028,20,8,0
459,1911,1,13,10,Algeria,Cyprus,17.56076803,25.12615219,22.7199971,1.002337028,8,20,0
460,2011,13,1,10,Cyprus,Algeria,11.6381424,22.7199971,25.12615219,1.002337028,20,8,0
461,2115,1,13,11,Algeria,Cyprus,17.55124729,24.77989633,22.71565595,1.002337028,8,20,0
462,2213,13,1,11,Cyprus,Algeria,10.74568505,22.71565595,24.77989633,1.002337028,20,8,0
463,2311,1,13,12,Algeria,Cyprus,17.18652847,24.79934045,22.85821053,1.002337028,3,20,0
464,2411,13,1,12,Cyprus,Algeria,15.22713814,22.85821053,24.79934045,1.002337028,20,3,0
465,2511,1,13,13,Algeria,Cyprus,16.29629005,24.80866392,22.78267767,1.002337028,3,20,0
466,2611,13,1,13,Cyprus,Algeria,13.89076322,22.78267767,24.80866392,1.002337028,20,3,0
467,2711,1,13,14,Algeria,Cyprus,16.73474753,24.62286379,22.88023056,1.002337028,3,20,0
468,2811,13,1,14,Cyprus,Algeria,14.02068039,22.88023056,24.62286379,1.002337028,20,3,0
469,2911,1,13,15,Algeria,Cyprus,14.76853639,24.57831013,23.02696055,1.002337028,7,20,0
470,3011,13,1,15,Cyprus,Algeria,10.33252756,23.02696055,24.57831013,1.002337028,20,7,0
471,3115,1,13,16,Algeria,Cyprus,0,24.66219697,23.00460972,1.002337028,7,20,0
472,3213,13,1,16,Cyprus,Algeria,12.61709751,23.00460972,24.66219697,1.002337028,20,7,0
473,3311,1,13,17,Algeria,Cyprus,12.86051491,24.66274399,22.93487043,1.002337028,7,20,0
474,3411,13,1,17,Cyprus,Algeria,12.36692904,22.93487043,24.66274399,1.002337028,20,7,0
475,3511,1,13,18,Algeria,Cyprus,12.93876622,24.63679446,22.98424642,1.002337028,7,20,0
476,3611,13,1,18,Cyprus,Algeria,13.07795526,22.98424642,24.63679446,1.002337028,20,7,0
477,3711,1,13,19,Algeria,Cyprus,13.35379624,24.61915946,22.97986858,1.002337028,7,20,0
478,3811,13,1,19,Cyprus,Algeria,14.53925856,22.97986858,24.61915946,1.002337028,20,7,0
479,3911,1,13,20,Algeria,Cyprus,9.848978567,24.70294749,22.90142085,1.002337028,7,20,0
480,4011,13,1,20,Cyprus,Algeria,14.07205562,22.90142085,24.70294749,1.002337028,20,7,0
481,160,1,14,1,Algeria,Denmark,16.97831338,25.1531471,25.44477173,0.80100948,1,20,0
482,260,14,1,1,Denmark,Algeria,19.11869193,25.44477173,25.1531471,0.80100948,20,1,0
483,360,1,14,2,Algeria,Denmark,18.02387165,25.11347651,25.36109681,0.80100948,1,20,0
484,412,14,1,2,Denmark,Algeria,18.05896622,25.36109681,25.11347651,0.80100948,20,1,0
485,512,1,14,3,Algeria,Denmark,14.06244242,25.15849058,25.33292593,0.80100948,1,20,0
486,612,14,1,3,Denmark,Algeria,18.90406528,25.33292593,25.15849058,0.80100948,20,1,0
487,712,1,14,4,Algeria,Denmark,16.12414621,25.21190653,25.25918807,0.80100948,1,20,0
488,812,14,1,4,Denmark,Algeria,19.25863883,25.25918807,25.21190653,0.80100948,20,1,0
489,912,1,14,5,Algeria,Denmark,16.99269714,25.25221917,25.28450744,0.80100948,1,20,0
490,1012,14,1,5,Denmark,Algeria,18.68048214,25.28450744,25.25221917,0.80100948,20,1,0
491,1116,1,14,6,Algeria,Denmark,16.90193066,25.32926962,25.61420066,0.80100948,1,20,0
492,1214,14,1,6,Denmark,Algeria,17.67728809,25.61420066,25.32926962,0.80100948,20,1,0
493,1312,1,14,7,Algeria,Denmark,17.79465521,25.33944388,25.79319927,0.80100948,1,20,0
494,1412,14,1,7,Denmark,Algeria,17.73914347,25.79319927,25.33944388,0.80100948,20,1,0
495,1512,1,14,8,Algeria,Denmark,16.98412006,25.17792958,25.80822886,0.80100948,1,20,0
496,1612,14,1,8,Denmark,Algeria,17.36863067,25.80822886,25.17792958,0.80100948,20,1,0
497,1712,1,14,9,Algeria,Denmark,15.37476826,25.06982406,25.73377209,0.80100948,8,20,0
498,1812,14,1,9,Denmark,Algeria,17.64160546,25.73377209,25.06982406,0.80100948,20,8,0
499,1912,1,14,10,Algeria,Denmark,15.59419566,25.12615219,25.88936694,0.80100948,8,20,0
500,2012,14,1,10,Denmark,Algeria,18.00552193,25.88936694,25.12615219,0.80100948,20,8,0
501,2116,1,14,11,Algeria,Denmark,16.56241701,24.77989633,25.85563784,0.80100948,8,20,0
502,2214,14,1,11,Denmark,Algeria,17.93109056,25.85563784,24.77989633,0.80100948,20,8,0
503,2312,1,14,12,Algeria,Denmark,14.05164231,24.79934045,25.91857203,0.80100948,3,20,0
504,2412,14,1,12,Denmark,Algeria,17.66771951,25.91857203,24.79934045,0.80100948,20,3,0
505,2512,1,14,13,Algeria,Denmark,17.16418655,24.80866392,25.83311685,0.80100948,3,20,0
506,2612,14,1,13,Denmark,Algeria,17.05075671,25.83311685,24.80866392,0.80100948,20,3,0
507,2712,1,14,14,Algeria,Denmark,17.67990397,24.62286379,25.89724024,0.80100948,3,20,0
508,2812,14,1,14,Denmark,Algeria,17.0637519,25.89724024,24.62286379,0.80100948,20,3,0
509,2912,1,14,15,Algeria,Denmark,16.24505559,24.57831013,26.03837064,0.80100948,7,20,0
510,3012,14,1,15,Denmark,Algeria,16.87388962,26.03837064,24.57831013,0.80100948,20,7,0
511,3116,1,14,16,Algeria,Denmark,12.30889719,24.66219697,26.02579992,0.80100948,7,20,0
512,3214,14,1,16,Denmark,Algeria,17.13432662,26.02579992,24.66219697,0.80100948,20,7,0
513,3312,1,14,17,Algeria,Denmark,10.01080547,24.66274399,25.9235272,0.80100948,7,20,0
514,3412,14,1,17,Denmark,Algeria,17.25991304,25.9235272,24.66274399,0.80100948,20,7,0
515,3512,1,14,18,Algeria,Denmark,16.23103026,24.63679446,25.9256667,0.80100948,7,20,0
516,3612,14,1,18,Denmark,Algeria,17.55564246,25.9256667,24.63679446,0.80100948,20,7,0
517,3712,1,14,19,Algeria,Denmark,15.28833663,24.61915946,25.90961829,0.80100948,7,20,0
518,3812,14,1,19,Denmark,Algeria,17.17085181,25.90961829,24.61915946,0.80100948,20,7,0
519,3912,1,14,20,Algeria,Denmark,16.69951973,24.70294749,25.78586087,0.80100948,7,20,0
520,4012,14,1,20,Denmark,Algeria,17.12711684,25.78586087,24.70294749,0.80100948,20,7,0
521,170,1,15,1,Algeria,Ecuador,0,25.1531471,24.00121976,2.225793561,1,19,0
522,270,15,1,1,Ecuador,Algeria,13.27059811,24.00121976,25.1531471,2.225793561,19,1,0
523,370,1,15,2,Algeria,Ecuador,0,25.11347651,23.88259625,2.225793561,1,19,0
524,413,15,1,2,Ecuador,Algeria,14.59378934,23.88259625,25.11347651,2.225793561,19,1,0
525,513,1,15,3,Algeria,Ecuador,0,25.15849058,23.68667404,2.225793561,1,19,0
526,613,15,1,3,Ecuador,Algeria,15.31414094,23.68667404,25.15849058,2.225793561,19,1,0
527,713,1,15,4,Algeria,Ecuador,0,25.21190653,23.66210689,2.225793561,1,18,0
528,813,15,1,4,Ecuador,Algeria,9.226765375,23.66210689,25.21190653,2.225793561,18,1,0
529,913,1,15,5,Algeria,Ecuador,0,25.25221917,23.66160131,2.225793561,1,18,0
530,1013,15,1,5,Ecuador,Algeria,0,23.66160131,25.25221917,2.225793561,18,1,0
531,1117,1,15,6,Algeria,Ecuador,15.73219791,25.32926962,23.50722895,2.225793561,1,18,0
532,1215,15,1,6,Ecuador,Algeria,13.48137548,23.50722895,25.32926962,2.225793561,18,1,0
533,1313,1,15,7,Algeria,Ecuador,0,25.33944388,23.34751334,2.225793561,1,18,0
